victor_id	ncbi_gene_id	ogg_iri	reference_annotation
2582	1256199	http://purl.obolibrary.org/obo/OGG_3001256199	MUTATION: spvB mutants are attenuated in mice [PMID:11260464].    TOXIN: spvB encodes an ADP-ribosylating enzyme that uses actin as a substrate and depolymerizes actin filaments when expressed in CHO cells [PMID:11260464].
2583	1256200	http://purl.obolibrary.org/obo/OGG_3001256200	MUTATION: spvA mutant is attenuated in mice [PMID:7618105].
2584	1256201	http://purl.obolibrary.org/obo/OGG_3001256201	MUTATION: The spvBC-bearing plasmid was capable of replacing all of the spv genes, as well as the entire virulence plasmid, of serovar Typhimurium for causing systemic infection in BALB/c mice after subcutaneous, but not oral, inoculation. A point mutation in the spvBC plasmid preventing translation but not transcription of spvC eliminated the ability of the plasmid to confer virulence [PMID:11443102].
2585	1256202	http://purl.obolibrary.org/obo/OGG_3001256202	MUTATION: spvD mutant is attenuated in mice [PMID:7618105].
2586	1256222	http://purl.obolibrary.org/obo/OGG_3001256222	MUTATION: pefC mutants are attenuated in mice [PMID:8557375].
2587	1256230	http://purl.obolibrary.org/obo/OGG_3001256230	MUTATION: rck mutants reduces serum resistance and eukaryotic cell invasion [PMID:8675302].
2588	1251534	http://purl.obolibrary.org/obo/OGG_3001251534	MUTATION: STM0016 mutant is attenuated in mice [PMID:16518469].
2589	1251548	http://purl.obolibrary.org/obo/OGG_3001251548	MUTATION: STM0030 mutant is attenuated in mice [PMID:16518469].
2590	1251554	http://purl.obolibrary.org/obo/OGG_3001251554	MUTATION: STM0036 mutant is attenuated in pigs [PMID:17526851].
2591	1251633	http://purl.obolibrary.org/obo/OGG_3001251633	MUTATION: leuO mutant  exhibited wild-type levels of epithelial invasion but highly reduced transepithelial migration of PMN [PMID:15182677].
2592	1251726	http://purl.obolibrary.org/obo/OGG_3001251726	MUTATION: dgt mutant is attenuated in mice [PMID:16518469].
2593	1251780	http://purl.obolibrary.org/obo/OGG_3001251780	MUTATION: yagS mutant is attenuated in mice [PMID:16518469].
2594	1251817	http://purl.obolibrary.org/obo/OGG_3001251817	MUTATION: STM0298 mutant is attenuated in mice [PMID:16518469].
2595	1251818	http://purl.obolibrary.org/obo/OGG_3001251818	MUTATION: safA mutant is attenuated in pigs [PMID:17526851].
2596	1251829	http://purl.obolibrary.org/obo/OGG_3001251829	MUTATION: gmhA mutants have reduced epithelial cell invasion and reduced transepithelial migration of PMN compared to the wild type [PMID:15182677].
2597	1251832	http://purl.obolibrary.org/obo/OGG_3001251832	MUTATION: dinP mutant is attenuated in mice [PMID:16518469].
2598	1251847	http://purl.obolibrary.org/obo/OGG_3001251847	MUTATION: STM0328 mutant is attenuated in pigs [PMID:17526851].
2599	1251856	http://purl.obolibrary.org/obo/OGG_3001251856	MUTATION: stbD mutant is attenuated in pigs [PMID:17526851].
2600	1251857	http://purl.obolibrary.org/obo/OGG_3001251857	MUTATION: stbC mutant is attenuated in pigs [PMID:17526851].
2601	1251892	http://purl.obolibrary.org/obo/OGG_3001251892	MUTATION: yaiU mutant is attenuated in pigs [PMID:17526851].
2602	1251915	http://purl.obolibrary.org/obo/OGG_3001251915	MUTATION: sbcD mutant is attenuated in pigs [PMID:17526851].
2603	1251958	http://purl.obolibrary.org/obo/OGG_3001251958	MUTATION: STM0438 mutant is attenuated in pigs [PMID:17526851].
2604	1251962	http://purl.obolibrary.org/obo/OGG_3001251962	MUTATION: cyoB mutant is attenuated in mice [PMID:16518469].
2605	1251968	http://purl.obolibrary.org/obo/OGG_3001251968	MUTATION: clpP mutant is attenuated in mice [PMID:7618105].
2606	1251994	http://purl.obolibrary.org/obo/OGG_3001251994	MUTATION: ybaJ mutant is attenuated in pigs [PMID:17526851].
2607	1252038	http://purl.obolibrary.org/obo/OGG_3001252038	MUTATION: gip mutant is attenuated in mice [PMID:16518469].
2608	1252040	http://purl.obolibrary.org/obo/OGG_3001252040	MUTATION: STM0520 mutant is attenuated in mice [PMID:16518469].
2609	1252048	http://purl.obolibrary.org/obo/OGG_3001252048	MUTATION: allD mutant is attenuated in mice [PMID:16518469].
2610	1252063	http://purl.obolibrary.org/obo/OGG_3001252063	MUTATION: fimA mutants are attenuated in mice and swine [PMID:14573666].
2611	1252067	http://purl.obolibrary.org/obo/OGG_3001252067	MUTATION: fimH mutants were impaired in binding and internalization of HeLa cells [PMID:17379714].
2612	1252072	http://purl.obolibrary.org/obo/OGG_3001252072	MUTATION: fimW mutant is attenuated in mice [PMID:16518469].
2613	1252077	http://purl.obolibrary.org/obo/OGG_3001252077	MUTATION: STM0557 mutant is attenuated in pigs [PMID:17526851].
2614	1252079	http://purl.obolibrary.org/obo/OGG_3001252079	MUTATION: rfbl mutant is attenuated in pigs [PMID:17526851].
2615	1252098	http://purl.obolibrary.org/obo/OGG_3001252098	MUTATION: nfnB mutant is attenuated in mice [PMID:16518469].
2616	1252105	http://purl.obolibrary.org/obo/OGG_3001252105	MUTATION: fepA mutant is attenuated in pigs [PMID:17526851].
2617	1252120	http://purl.obolibrary.org/obo/OGG_3001252120	MUTATION: cstA mutants have reduced epithelial cell invasion and reduced transepithelial migration of PMN compared to the wild type [PMID:15182677].
2618	1252144	http://purl.obolibrary.org/obo/OGG_3001252144	MUTATION: citC mutant is attenuated in pigs [PMID:17526851].
2619	1252146	http://purl.obolibrary.org/obo/OGG_3001252146	MUTATION: dpiA mutant is attenuated in pigs [PMID:17526851].
2620	1252149	http://purl.obolibrary.org/obo/OGG_3001252149	MUTATION: cspE mutant is attenuated in mice [PMID:16518469].
2621	1252179	http://purl.obolibrary.org/obo/OGG_3001252179	MUTATION: hscC mutant is attenuated in pigs [PMID:17526851].
2622	1252243	http://purl.obolibrary.org/obo/OGG_3001252243	MUTATION: STM0723 mutant is attenuated in mice [PMID:16518469].
2623	1252285	http://purl.obolibrary.org/obo/OGG_3001252285	MUTATION: STM0765 mutant is attenuated in pigs [PMID:17526851].
2624	1252320	http://purl.obolibrary.org/obo/OGG_3001252320	MUTATION: slrP mutant is attenuated in mice [PMID:10569754].
2625	1252328	http://purl.obolibrary.org/obo/OGG_3001252328	MUTATION: ybhM mutant is attenuated in pigs [PMID:17526851].
2626	1252385	http://purl.obolibrary.org/obo/OGG_3001252385	MUTATION: mdfA mutant is attenuated in pigs [PMID:17526851].
2627	1252488	http://purl.obolibrary.org/obo/OGG_3001252488	MUTATION: pflA mutant is attenuated in pigs [PMID:17526851].
2628	1252490	http://purl.obolibrary.org/obo/OGG_3001252490	MUTATION: STM0972 mutant is attenuated in mice [PMID:16518469].
2629	1252492	http://purl.obolibrary.org/obo/OGG_3001252492	MUTATION: focA mutant is attenuated in mice [PMID:16518469].
2630	1252520	http://purl.obolibrary.org/obo/OGG_3001252520	MUTATION: STM1002 mutant is attenuated in mice [PMID:16518469].
2631	1252569	http://purl.obolibrary.org/obo/OGG_3001252569	MUTATION: sseI mutant is attenuated in mice [PMID:16518469].
2632	1252576	http://purl.obolibrary.org/obo/OGG_3001252576	MUTATION: pyrD mutant is attenuated in pigs [PMID:17526851].
2633	1252587	http://purl.obolibrary.org/obo/OGG_3001252587	MUTATION: ycbG mutant is attenuated in mice [PMID:16518469].
2634	1252605	http://purl.obolibrary.org/obo/OGG_3001252605	MUTATION: pipA mutants have reduced epithelial cell invasion and reduced transepithelial migration of PMN compared to the wild type [PMID:15182677].
2635	1252608	http://purl.obolibrary.org/obo/OGG_3001252608	MUTATION: pipC mutant is attenuated in pigs [PMID:17526851].
2636	1252609	http://purl.obolibrary.org/obo/OGG_3001252609	MUTATION: sopB mutants induce significantly less fluid accumulation in bovine ligated ileal loops than the wild-type [PMID:12065528].
2637	1252612	http://purl.obolibrary.org/obo/OGG_3001252612	MUTATION: pipD mutant is attenuated in mice [PMID:16518469].
2638	1252613	http://purl.obolibrary.org/obo/OGG_3001252613	MUTATION: copS mutant is attenuated in mice [PMID:16518469].
2639	1252658	http://purl.obolibrary.org/obo/OGG_3001252658	MUTATION: csgF mutant is attenuated in mice [PMID:16518469].
2640	1252660	http://purl.obolibrary.org/obo/OGG_3001252660	MUTATION: csgD mutant is attenuated in mice [PMID:16518469].
2641	1252663	http://purl.obolibrary.org/obo/OGG_3001252663	MUTATION: csgC mutant is attenuated in mice [PMID:16518469].
2642	1252678	http://purl.obolibrary.org/obo/OGG_3001252678	MUTATION: solA mutant is attenuated in mice [PMID:16518469].
2643	1252742	http://purl.obolibrary.org/obo/OGG_3001252742	MUTATION: sifA mutants are attenuated in mice and don't induce Salmonella-produced filaments in epithelial cells [PMID:8861213].
2644	1252764	http://purl.obolibrary.org/obo/OGG_3001252764	MUTATION: pagC mutant is attenuated in mice [PMID:16518469].
2645	1252801	http://purl.obolibrary.org/obo/OGG_3001252801	MUTATION: yeaJ mutant is attenuated in mice [PMID:16518469].
2646	1252814	http://purl.obolibrary.org/obo/OGG_3001252814	MUTATION: ydjA mutant is attenuated in pigs [PMID:17526851].
2648	1252834	http://purl.obolibrary.org/obo/OGG_3001252834	MUTATION: celF mutant is attenuated in pigs [PMID:17526851].
2649	1252861	http://purl.obolibrary.org/obo/OGG_3001252861	MUTATION: nlpC mutant is attenuated in mice [PMID:16518469].
2650	1252882	http://purl.obolibrary.org/obo/OGG_3001252882	MUTATION: ydiK mutant is attenuated in mice [PMID:16518469].
2651	1252909	http://purl.obolibrary.org/obo/OGG_3001252909	MUTATION: ssrB mutant is attenuated in pigs [PMID:17526851].
2652	1252910	http://purl.obolibrary.org/obo/OGG_3001252910	MUTATION: ssrA mutant is attenuated in pigs [PMID:17526851].
2653	1252911	http://purl.obolibrary.org/obo/OGG_3001252911	MUTATION: ssaB mutant is attenuated in pigs [PMID:17526851].
2654	1252912	http://purl.obolibrary.org/obo/OGG_3001252912	MUTATION: ssaC mutant is attenuated in murine macrophages [PMID:16113260].
2655	1252913	http://purl.obolibrary.org/obo/OGG_3001252913	MUTATION: ssaD mutant is attenuated in pigs [PMID:17526851].
2656	1252914	http://purl.obolibrary.org/obo/OGG_3001252914	MUTATION: ssaE mutant is attenuated in mice [PMID:16518469].
2658	1252916	http://purl.obolibrary.org/obo/OGG_3001252916	MUTATION: sseB mutant is attenuated in mice [PMID:16518469].
2659	1252918	http://purl.obolibrary.org/obo/OGG_3001252918	MUTATION: sseC mutant is attenuated in mice [PMID:11159962].
2660	1252919	http://purl.obolibrary.org/obo/OGG_3001252919	MUTATION: sseD mutant is attenuated in mice [PMID:11159962].
2661	1252920	http://purl.obolibrary.org/obo/OGG_3001252920	MUTATION: sseE mutant is defective for replication in murine macrophages [PMID:16113260].
2662	1252922	http://purl.obolibrary.org/obo/OGG_3001252922	MUTATION: sseF mutant is defective for replication in murine macrophages [PMID:16113260].
2663	1252923	http://purl.obolibrary.org/obo/OGG_3001252923	MUTATION: sseG mutant has a defect in replication in murine macrophages [PMID:16113260].
2664	1252924	http://purl.obolibrary.org/obo/OGG_3001252924	MUTATION: ssaG mutant is attenuated in pigs [PMID:17526851].
2665	1252927	http://purl.obolibrary.org/obo/OGG_3001252927	MUTATION: ssaJ mutant is attenuated in pigs [PMID:17526851].
2666	1252929	http://purl.obolibrary.org/obo/OGG_3001252929	MUTATION: ssaK mutant is attenuated in pigs [PMID:17526851].
2667	1252930	http://purl.obolibrary.org/obo/OGG_3001252930	MUTATION: ssaL mutant is attenuated in pigs [PMID:17526851].
2668	1252931	http://purl.obolibrary.org/obo/OGG_3001252931	MUTATION: ssaM mutant is attenuated in mice [PMID:15491354].
2669	1252933	http://purl.obolibrary.org/obo/OGG_3001252933	MUTATION: ssaN mutant is attenuated in mice [PMID:16518469].
2670	1252936	http://purl.obolibrary.org/obo/OGG_3001252936	MUTATION: ssaQ mutant is attenuated in pigs [PMID:17526851].
2671	1252937	http://purl.obolibrary.org/obo/OGG_3001252937	MUTATION: ssaR mutant is attenuated in pigs [PMID:17526851].
2672	1252938	http://purl.obolibrary.org/obo/OGG_3001252938	MUTATION: ssaS mutant is attenuated in pigs [PMID:17526851].
2673	1252940	http://purl.obolibrary.org/obo/OGG_3001252940	MUTATION: ssaU mutant is attenuated in mice [PMID:16518469].
2674	1252962	http://purl.obolibrary.org/obo/OGG_3001252962	MUTATION: slyA mutant is attenuated in mice [PMID:8290552].
2675	1253000	http://purl.obolibrary.org/obo/OGG_3001253000	MUTATION: ydgF mutant is attenuated in mice [PMID:16518469].
2676	1253045	http://purl.obolibrary.org/obo/OGG_3001253045	MUTATION: STM1527 mutant is attenuated in pigs [PMID:17526851].
2677	1253067	http://purl.obolibrary.org/obo/OGG_3001253067	MUTATION: STM1549 mutant is attenuated in mice [PMID:16518469].
2678	1253082	http://purl.obolibrary.org/obo/OGG_3001253082	MUTATION: yddX mutant is attenuated in mice [PMID:16518469].
2679	1253101	http://purl.obolibrary.org/obo/OGG_3001253101	MUTATION: STM1583 mutant is attenuated in mice [PMID:16518469].
2681	1253149	http://purl.obolibrary.org/obo/OGG_3001253149	MUTATION: sseJ mutants are defective in intracellular replication in cultured epithelial cells and are attenuated in mice [PMID:16177296].
2682	1253170	http://purl.obolibrary.org/obo/OGG_3001253170	MUTATION: ynaF mutant is attenuated in pigs [PMID:17526851].
2683	1253186	http://purl.obolibrary.org/obo/OGG_3001253186	MUTATION: STM1668 mutant is attenuated in pigs [PMID:17526851].
2684	1253187	http://purl.obolibrary.org/obo/OGG_3001253187	MUTATION: STM1669 mutant is attenuated in mice [PMID:16518469].
2685	1253225	http://purl.obolibrary.org/obo/OGG_3001253225	MUTATION: yciH mutant is attenuated in mice [PMID:16518469].
2686	1253248	http://purl.obolibrary.org/obo/OGG_3001253248	MUTATION: yciF mutant is attenuated in pigs [PMID:17526851].
2687	1253270	http://purl.obolibrary.org/obo/OGG_3001253270	MUTATION: hns mutant is attenuated in pigs [PMID:17526851].
2688	1253337	http://purl.obolibrary.org/obo/OGG_3001253337	MUTATION: fadD mutant is attenuated in mice [PMID:16518469].
2689	1253356	http://purl.obolibrary.org/obo/OGG_3001253356	MUTATION: cspC mutant is attenuated in mice [PMID:16518469].
2690	1253374	http://purl.obolibrary.org/obo/OGG_3001253374	MUTATION: sopE2 mutant has reduced ability to invade HeLa cells compared to wild-type [PMID:10735884].
2691	1253381	http://purl.obolibrary.org/obo/OGG_3001253381	MUTATION: pagO mutant is attenuated in pigs [PMID:17526851].
2692	1253383	http://purl.obolibrary.org/obo/OGG_3001253383	MUTATION: STM1864 mutant is attenuated in pigs [PMID:17526851].
2693	1253386	http://purl.obolibrary.org/obo/OGG_3001253386	MUTATION: pagK mutant is attenuated in pigs [PMID:17526851].
2694	1253412	http://purl.obolibrary.org/obo/OGG_3001253412	MUTATION: znuABC mutant is attenuated in mice [PMID:21219981].
2695	1253413	http://purl.obolibrary.org/obo/OGG_3001253413	MUTATION: znuABC mutant is attenuated in mice [PMID:21219981]. 
2696	1253414	http://purl.obolibrary.org/obo/OGG_3001253414	MUTATION: znuABC mutant is attenuated in mice [PMID:21219981].
2698	1253455	http://purl.obolibrary.org/obo/OGG_3001253455	MUTATION: STM1934 mutant is attenuated in mice [PMID:16518469].
2699	1253468	http://purl.obolibrary.org/obo/OGG_3001253468	MUTATION: sirA mutant is defective for intracellular replication, invasion of epithelial cells and defective in murine macrophages [PMID:16113260].
2700	1253480	http://purl.obolibrary.org/obo/OGG_3001253480	MUTATION: fliC mutants were attenuated in orally inoculated chicks [PMID:11731137].
2701	1253501	http://purl.obolibrary.org/obo/OGG_3001253501	MUTATION: fliQ mutant is attenuated in mice [PMID:7618105].
2702	1253522	http://purl.obolibrary.org/obo/OGG_3001253522	MUTATION: yeeI mutant is attenuated in pigs [PMID:17526851].
2703	1253587	http://purl.obolibrary.org/obo/OGG_3001253587	MUTATION: sopA mutants induce significantly less fluid accumulation in bovine ligated ileal loops than the wild-type [PMID:12065528].
2704	1253601	http://purl.obolibrary.org/obo/OGG_3001253601	MUTATION: udg mutant is attenuated in mice [PMID:16518469].
2705	1253603	http://purl.obolibrary.org/obo/OGG_3001253603	MUTATION: rfbP mutant is attenuated in mice [PMID:16518469].
2706	1253604	http://purl.obolibrary.org/obo/OGG_3001253604	MUTATION: rfbK mutant is attenuated in pigs [PMID:17526851].
2707	1253605	http://purl.obolibrary.org/obo/OGG_3001253605	MUTATION: rfbM mutant is attenuated in mice [PMID:7618105].
2708	1253606	http://purl.obolibrary.org/obo/OGG_3001253606	MUTATION: rfbN mutant is attenuated in pigs [PMID:17526851].
2709	1253611	http://purl.obolibrary.org/obo/OGG_3001253611	MUTATION: rfbH mutant is attenuated in pigs [PMID:17526851].
2710	1253614	http://purl.obolibrary.org/obo/OGG_3001253614	MUTATION: rfbI mutant is attenuated in pigs [PMID:17526851].
2711	1253615	http://purl.obolibrary.org/obo/OGG_3001253615	MUTATION: rfbC mutant is attenuated in mice [PMID:16518469].
2712	1253616	http://purl.obolibrary.org/obo/OGG_3001253616	MUTATION: rfbA mutant is attenuated in mice [PMID:16518469].
2713	1253617	http://purl.obolibrary.org/obo/OGG_3001253617	MUTATION: rfbD mutant is attenuated in mice [PMID:7618105].
2714	1253618	http://purl.obolibrary.org/obo/OGG_3001253618	MUTATION: rfbB mutant is attenuated in mice [PMID:7618105].
2715	1253619	http://purl.obolibrary.org/obo/OGG_3001253619	MUTATION: galF mutant is attenuated in mice [PMID:16518469].
